latitude,longitude,land_use_label,distance_to_waterbody,distance_to_open_space,subzone,planning_area,region,elevation,temp_2024_04_07_min,temp_2024_04_07_max,temp_2024_04_07_median,temp_2024_04_08_min,temp_2024_04_08_max,temp_2024_04_08_median,temp_2024_04_09_min,temp_2024_04_09_max,temp_2024_04_09_median,temp_2024_04_10_min,temp_2024_04_10_max,temp_2024_04_10_median,Total_x,HDB Total,Condominiums & Other Apartments,Landed Properties_x,Other Dwellings_x,Floor_below_60,Floor_60-80,Floor_80-100,Floor_100-120,Floor_above_120,"Below $1,000","$1,000 - $1,999","$2,000 - $2,999","$3,000 - $3,999","$4,000 - $4,999","$5,000 - $5,999","$6,000 - $6,999","$7,000 - $7,999","$8,000 - $8,999","$9,000 - $9,999","$10,000 - 10,999","$11,000 - 11,999","$12,000 - $14,999","$15,000 & Over",tree cover,shrubland,grassland,cropland,built-up,bare / sparse vegetation,snow and ice,permanent water bodies,herbaceous wetland,mangroves,moss and lichen,min_ndvi,mean_ndvi,max_ndvi
1.330695306,103.6399911,BUSINESS 2,0.002164077679,0.01576828908,TUAS NORTH,TUAS,WEST REGION,12,30.16878175,33.17422206,30.16878175,28.02203868,34.03291929,30.26633113,29.87867939,34.53050026,31.47934081,27.33170599,32.17519363,30.88359692,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,9,0,295,4,0,0,0,0,0,0.04889138175,0.09856656256,0.1500582635
1.298864753,103.8165839,RESIDENTIAL,0.005994779809,0.002591338451,RIDOUT,TANGLIN,CENTRAL REGION,32,28.88073591,30.16878175,28.88073591,28.02203868,33.17422206,29.59438196,29.87867939,32.9798933,30.26633113,27.33170599,31.52939527,27.81605475,1520,0,630,850,40,0,0,60,20,1400,344,335,383,487,383,612,387,427,487,325,501,326,809,4399,123,0,10,0,63,1,0,0,0,0,0,0.09017470784,0.2076336658,0.3255961435
1.281621452,103.8070696,RESIDENTIAL,0.008302803193,0.0003356602429,DEPOT ROAD,BUKIT MERAH,CENTRAL REGION,40,28.02203868,28.88073591,28.45138729,26.73399283,28.88073591,28.32807244,27.65460516,30.26633113,29.10337592,26.68590763,27.65460516,27.65460516,6540,4570,1970,0,0,150,370,2240,2160,1630,5897,11943,8123,7825,6249,6411,4718,4132,3552,2802,2806,2318,4404,7522,18,0,0,0,27,1,0,0,0,0,0,0.09212378474,0.1978766804,0.3004344146
1.397613576,103.9145391,PLACE OF WORSHIP,0.001736962751,0.0003525683003,WATERWAY EAST,PUNGGOL,NORTH-EAST REGION,10,28.45138729,28.88073591,28.88073591,27.59269006,32.31552483,29.49102765,29.87867939,31.42928635,30.26633113,27.33170599,31.52939527,27.97750434,50580,44740,5860,0,0,2940,5180,27680,13090,1700,5146,9897,9542,11021,10337,9577,7009,6845,5632,4402,3765,2587,5218,4558,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.285328036,103.862189,PARK,0.000578825013,0.0,MARINA SOUTH,MARINA SOUTH,CENTRAL REGION,11,28.88073591,28.88073591,28.88073591,27.59269006,29.31008452,28.88073591,27.65460516,30.26633113,29.49102765,27.33170599,27.97750434,27.65460516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,1,33,1,23,4,0,36,0,0,0,0.0690417527,0.1714928999,0.2715427708
1.323061033,103.7202637,UTILITY,0.001106164266,0.004625022933,JURONG RIVER,JURONG EAST,WEST REGION,9,30.16878175,31.88617621,30.16878175,28.02203868,33.60357067,30.26633113,29.87867939,34.14284852,31.42928635,27.65460516,31.85229445,29.75344981,10,0,0,0,0,0,0,0,0,0,2817,6424,5593,5364,4532,3688,2577,2393,1711,1374,1125,843,1465,2018,43,0,31,1,144,9,0,32,0,0,0,0.0615067567,0.12393858,0.1920981336
1.319198755,103.7593591,RESIDENTIAL,0.003731261801,0.00085709665,FABER,CLEMENTI,WEST REGION,24,28.88073591,30.16878175,30.16878175,28.02203868,34.03291929,30.460157,29.87867939,34.53050026,31.67316668,27.33170599,32.82099198,31.2064961,5360,0,3780,1520,70,90,290,1040,1110,2760,2962,5558,4702,4203,3911,3848,3182,2648,2293,2038,1925,1422,3153,5764,25,0,1,0,66,2,0,3,0,0,0,0.07046568621,0.1472118628,0.2350475524
1.318854498,103.9712247,SPORTS & RECREATION,0.004630141162,0.001762217827,XILIN,TAMPINES,EAST REGION,13,28.88073591,28.88073591,28.88073591,26.73399283,29.31008452,28.45138729,27.65460516,30.26633113,29.49102765,27.00880681,27.97750434,27.65460516,1760,0,1200,500,60,0,60,200,260,1190,10239,19330,17248,19714,16078,12917,8953,7887,6103,4864,4045,3474,5856,7842,165,0,268,1,283,26,0,25,0,0,0,0.09192961094,0.1859358011,0.2627501899
1.397586785,103.7560958,TRANSPORT FACILITIES,0.0001159986862,0.003146974164,GALI BATU,SUNGEI KADUT,NORTH REGION,18,28.45138729,33.60357067,28.45138729,28.02203868,34.03291929,30.26633113,29.87867939,34.918152,31.31789122,27.33170599,32.82099198,29.91489939,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.287373021,103.8514472,CIVIC & COMMUNITY INSTITUTION,0.0004661899814,0.0,CITY HALL,DOWNTOWN CORE,CENTRAL REGION,14,30.16878175,33.17422206,30.16878175,28.45138729,34.03291929,30.26633113,29.87867939,34.53050026,31.42928635,27.33170599,32.82099198,31.36794569,80,0,0,0,0,0,0,0,0,0,86,61,133,73,129,124,75,75,96,88,77,62,174,707,14,0,6,0,48,2,0,4,0,0,0,0.05314437469,0.1126595536,0.1701906938
1.43960709,103.7108428,WATERBODY,0.0,3.09e-05,LIM CHU KANG,LIM CHU KANG,NORTH REGION,14,28.45138729,28.88073591,28.88073591,28.02203868,30.16878175,28.88073591,27.33170599,30.26633113,30.07250526,27.33170599,28.94620187,27.49315557,110,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.433279078,103.7373717,OPEN SPACE,0.0007227282715,0.0,LIM CHU KANG,LIM CHU KANG,NORTH REGION,10,27.16334145,28.02203868,28.02203868,26.73399283,28.88073591,27.9404207,27.00880681,29.49102765,27.9404207,26.04010928,27.65460516,27.00880681,110,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.362932746,103.7791488,OPEN SPACE,0.001922532489,0.0,NATURE RESERVE,BUKIT PANJANG,WEST REGION,52,28.02203868,28.45138729,28.02203868,27.59269006,28.88073591,28.32807244,27.65460516,29.87867939,28.52189831,26.36300846,27.65460516,27.49315557,3850,0,3290,530,40,0,20,260,1220,2320,5526,10420,9520,10562,8405,7140,4572,4177,3446,2398,2085,1905,2994,4340,363,0,9,1,37,1,0,7,0,0,0,0.1118409014,0.2508054337,0.4303213639
1.441937323,103.723337,PARK,0.0005960192514,0.0,LIM CHU KANG,LIM CHU KANG,NORTH REGION,7,28.02203868,28.45138729,28.02203868,26.73399283,28.88073591,27.9404207,27.33170599,29.49102765,28.32807244,26.04010928,27.65460516,27.00880681,110,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.396276962,103.7679791,SPECIAL USE,0.006061515343,0.005976830601,GALI BATU,SUNGEI KADUT,NORTH REGION,58,28.02203868,28.45138729,28.02203868,27.59269006,28.88073591,28.32807244,27.65460516,30.26633113,28.32807244,26.36300846,27.65460516,27.65460516,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.441827402,103.747239,RESERVE SITE,0.003564545682,0.005114267049,RESERVOIR VIEW,SUNGEI KADUT,NORTH REGION,0,30.16878175,30.16878175,30.16878175,28.45138729,33.17422206,30.16878175,29.87867939,31.52939527,30.65398287,27.33170599,31.52939527,30.88359692,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.420536877,103.7271424,WATERBODY,0.0005701247025,0.0,LIM CHU KANG,LIM CHU KANG,NORTH REGION,6,28.02203868,28.45138729,28.02203868,26.73399283,28.88073591,27.9404207,27.33170599,29.49102765,28.32807244,26.04010928,27.65460516,27.00880681,110,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.270365714,103.8240816,RESIDENTIAL,0.00202111425,0.0002197693729,MARITIME SQUARE,BUKIT MERAH,CENTRAL REGION,12,28.88073591,29.31008452,29.31008452,27.16334145,30.16878175,29.31008452,27.33170599,31.42928635,30.26633113,27.33170599,28.94620187,27.65460516,3620,0,3160,80,380,30,140,330,730,2010,5897,11943,8123,7825,6249,6411,4718,4132,3552,2802,2806,2318,4404,7522,155,0,34,0,72,4,0,8,0,0,0,0.0885728708,0.1845632667,0.274284825
1.399001677,103.9273484,WATERBODY,0.0,0.001817757837,PASIR RIS WAFER FAB PARK,PASIR RIS,EAST REGION,0,28.45138729,28.88073591,28.88073591,27.16334145,29.31008452,28.88073591,27.65460516,30.26633113,29.10337592,27.00880681,27.97750434,27.65460516,10,0,0,0,0,0,0,0,0,0,5604,8239,9396,10370,8790,7826,5773,4549,3966,3592,3184,2385,4308,6743,203,0,129,2,79,27,0,95,1,0,0,0.0888037725,0.1887978988,0.2836657763
1.311752598,103.8690104,PARK,0.0,7.66e-05,KALLANG BAHRU,KALLANG,CENTRAL REGION,7,28.88073591,29.31008452,28.88073591,27.59269006,30.16878175,29.31008452,27.33170599,30.88359692,30.26633113,27.33170599,30.88359692,27.97750434,20,0,0,0,0,0,0,0,0,0,4055,8341,6262,5652,4849,4168,2989,2753,2169,2016,2141,1213,2828,5483,13,0,11,0,57,1,0,4,0,0,0,0.05415243998,0.1248100092,0.2001134984
1.349289393,103.7244533,COMMERCIAL & RESIDENTIAL,0.00341870643,0.001922624169,HONG KAH,JURONG WEST,WEST REGION,13,33.17422206,34.03291929,33.60357067,28.45138729,34.46226791,30.26633113,26.68590763,35.30580373,31.99606586,26.04010928,32.17519363,31.36794569,53890,49010,4770,0,100,990,11390,9730,20710,10960,10288,20539,20398,21789,17754,14433,10063,7255,6010,4563,3428,2323,4617,5326,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.317598297,103.8523498,RESIDENTIAL,0.008057861193,0.002494854471,KAMPONG JAVA,KALLANG,CENTRAL REGION,12,28.88073591,30.16878175,30.16878175,27.59269006,33.60357067,30.26633113,29.87867939,34.14284852,31.2064961,27.65460516,31.52939527,29.26910104,10530,7020,2840,550,130,550,1860,3550,2780,1420,4055,8341,6262,5652,4849,4168,2989,2753,2169,2016,2141,1213,2828,5483,20,0,14,0,71,2,0,1,0,0,0,0.06277072074,0.133853725,0.2023026676
1.375187255,103.968911,BUSINESS 2,0.00335052731,0.003618281254,LOYANG WEST,PASIR RIS,EAST REGION,12,34.03291929,34.89161652,34.03291929,27.59269006,34.89161652,31.42928635,26.04010928,36.46875895,31.42928635,26.04010928,32.82099198,31.69084486,220,0,0,0,220,0,0,0,0,0,5604,8239,9396,10370,8790,7826,5773,4549,3966,3592,3184,2385,4308,6743,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.441794081,103.791989,RESIDENTIAL WITH COMMERCIAL AT 1ST STOREY,0.004574377717,0.0006776269723,MIDVIEW,WOODLANDS,NORTH REGION,31,30.16878175,30.16878175,30.16878175,28.02203868,33.60357067,30.21755644,29.87867939,34.14284852,31.31789122,27.33170599,31.85229445,30.39924816,35270,35080,0,0,200,1280,980,9910,9070,13840,10550,20131,21026,19704,16449,12758,9353,6842,5611,4529,2660,2353,3944,2794,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.447481851,103.7713979,OPEN SPACE,0.006676512886,0.0,NORTH COAST,WOODLANDS,NORTH REGION,34,28.88073591,28.88073591,28.88073591,26.73399283,29.10337592,28.6660616,27.65460516,30.26633113,29.49102765,27.00880681,27.97750434,27.65460516,12100,12090,0,10,10,120,3930,5510,1810,730,10550,20131,21026,19704,16449,12758,9353,6842,5611,4529,2660,2353,3944,2794,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.347788494,103.8360724,ROAD,0.001981276741,0.0006097159773,UPPER THOMSON,BISHAN,CENTRAL REGION,23,28.88073591,28.88073591,28.88073591,27.59269006,29.31008452,28.88073591,27.65460516,30.26633113,29.49102765,27.00880681,27.97750434,27.65460516,29390,12060,9470,7600,270,1060,3420,3720,5570,15340,2910,4713,3635,4386,4276,3930,3308,2651,2692,1890,1835,1525,3253,6458,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.375931539,103.8706625,BUSINESS 1,0.0005034056374,0.001669857428,SERANGOON NORTH IND ESTATE,SERANGOON,NORTH-EAST REGION,12,33.17422206,33.60357067,33.17422206,28.02203868,34.03291929,30.26633113,26.68590763,34.918152,31.69084486,26.68590763,31.85229445,31.2064961,10,0,0,0,0,0,0,0,0,0,3740,7518,6247,6299,5600,5431,3878,3426,3052,2427,2490,1674,3627,8149,7,0,8,0,78,1,0,1,0,0,0,0.09150945176,0.1425755058,0.2054478635
1.459527207,103.8458458,WATERBODY,0.0,0.00809362026,SEMBAWANG STRAITS,SEMBAWANG,NORTH REGION,0,28.88073591,28.88073591,28.88073591,28.02203868,29.31008452,28.88073591,27.65460516,30.26633113,29.49102765,27.33170599,27.97750434,27.65460516,1910,0,20,1890,10,0,10,50,60,1790,3791,6653,7743,8024,6915,5857,4614,3438,2850,2037,1754,1435,2237,2161,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.386634813,103.7508079,SPECIAL USE,0.002871771176,0.002594446485,CHOA CHU KANG CENTRAL,CHOA CHU KANG,WEST REGION,44,28.88073591,29.31008452,28.88073591,27.59269006,30.16878175,29.31008452,27.33170599,30.88359692,30.26633113,27.33170599,31.2064961,27.97750434,22530,13740,8790,0,0,0,100,1380,13400,7650,7809,13627,14344,14563,13038,10682,7598,6128,5104,3787,3255,2618,3802,4766,25,0,11,0,74,2,0,0,0,0,0,0.06471673024,0.164550867,0.2515370402
1.309844775,103.9130304,RESIDENTIAL,0.0037386806,0.0002993259956,FRANKEL,BEDOK,EAST REGION,13,28.88073591,30.16878175,28.88073591,27.59269006,30.16878175,29.40055609,28.62330269,31.42928635,30.460157,27.33170599,31.2064961,27.97750434,34490,0,15090,18850,550,790,900,1990,4410,25710,10917,19697,17730,16491,12361,11162,7552,5855,5985,4842,4301,4067,7528,16726,34,0,6,0,390,1,0,1,0,0,0,0.06455390389,0.1254145168,0.1822783656
1.442106977,103.825389,ROAD,0.001413031775,0.001738194508,SEMBAWANG SPRINGS,SEMBAWANG,NORTH REGION,20,28.88073591,33.60357067,28.88073591,28.45138729,34.03291929,30.65398287,29.87867939,34.918152,31.83461627,27.65460516,32.82099198,31.2064961,9090,0,6740,1920,440,80,370,2700,1860,3610,3791,6653,7743,8024,6915,5857,4614,3438,2850,2037,1754,1435,2237,2161,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.418507855,103.9088225,RESIDENTIAL,0.005733700663,0.0004723544962,NORTHSHORE,PUNGGOL,NORTH-EAST REGION,18,28.88073591,28.88073591,28.88073591,26.73399283,29.31008452,28.88073591,27.65460516,30.26633113,29.49102765,27.00880681,27.97750434,27.65460516,460,150,0,310,0,50,10,70,20,310,5146,9897,9542,11021,10337,9577,7009,6845,5632,4402,3765,2587,5218,4558,45,0,11,0,60,21,0,2,0,0,0,0.06278905316,0.1283885518,0.1861285151
1.294351971,103.8189298,RESIDENTIAL,0.001800055113,0.0008628312355,CHATSWORTH,TANGLIN,CENTRAL REGION,12,30.16878175,30.16878175,30.16878175,28.02203868,33.60357067,30.21755644,29.87867939,34.14284852,31.42928635,27.65460516,31.85229445,29.43055063,6890,0,5800,1010,70,310,290,460,930,4740,344,335,383,487,383,612,387,427,487,325,501,326,809,4399,52,0,2,0,82,1,0,1,0,0,0,0.08224714035,0.1655910328,0.2432177356
1.322325762,103.6436268,BUSINESS 2,0.001208425794,0.01757677175,TUAS BAY,TUAS,WEST REGION,13,28.45138729,33.60357067,30.16878175,28.02203868,34.03291929,30.26633113,29.87867939,34.918152,31.52939527,27.65460516,32.17519363,31.04504651,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.318886178,103.6761517,BUSINESS 2,0.003759601555,0.01337638264,GUL CIRCLE,PIONEER,WEST REGION,16,34.03291929,34.89161652,34.03291929,28.02203868,35.75031375,31.42928635,26.04010928,36.46875895,31.42928635,26.04010928,32.82099198,31.52939527,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,12,1,288,6,0,1,0,0,0,0.05278675464,0.09504042563,0.1416977744
1.402889236,103.860243,ROAD,0.003220022593,0.00264831646,SELETAR AEROSPACE PARK,SELETAR,NORTH-EAST REGION,12,28.45138729,28.88073591,28.88073591,26.73399283,29.31008452,28.32807244,27.65460516,30.26633113,29.29720178,26.68590763,27.97750434,27.65460516,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.379259386,103.8349224,RESIDENTIAL,0.006604381582,0.0002277615356,SEMBAWANG HILLS,ANG MO KIO,NORTH-EAST REGION,39,28.45138729,33.60357067,29.52475883,28.02203868,34.03291929,30.26633113,30.26633113,34.918152,31.42928635,27.65460516,32.82099198,31.2064961,6850,0,280,6500,70,30,110,330,400,5910,6306,14367,10414,10210,8320,7022,5489,4291,3392,2598,2637,1905,3237,6309,18,0,4,0,68,0,0,0,0,0,0,0.08434355116,0.1848428598,0.2830264577
1.340176048,103.7859772,RESIDENTIAL,0.01304897122,0.002918687951,SWISS CLUB,BUKIT TIMAH,CENTRAL REGION,31,28.45138729,30.16878175,30.16878175,28.02203868,34.03291929,30.21755644,29.87867939,34.53050026,31.47934081,27.33170599,32.17519363,31.04504651,5340,0,1850,3380,110,50,90,160,640,4290,1779,1979,1660,2073,2116,2467,1695,1774,1677,1359,1803,1334,2661,12626,198,0,23,0,127,2,0,1,0,0,0,0.1120197066,0.2240986287,0.348668297
1.338465398,103.7413779,ROAD,0.004260125381,0.0001394442284,YUHUA EAST,JURONG EAST,WEST REGION,19,28.45138729,30.16878175,30.16878175,28.45138729,33.60357067,30.16878175,29.87867939,31.52939527,31.42928635,27.33170599,31.52939527,28.62330269,24770,21910,2600,0,260,300,7060,7340,5130,4670,2817,6424,5593,5364,4532,3688,2577,2393,1711,1374,1125,843,1465,2018,23,0,1,0,70,1,0,1,0,0,0,0.06299638099,0.1431962779,0.2121589304
1.424702518,103.8708877,WATERBODY,0.0,0.002704273019,SELETAR AEROSPACE PARK,SELETAR,NORTH-EAST REGION,0,28.88073591,29.31008452,28.88073591,27.16334145,29.31008452,28.88073591,27.33170599,30.26633113,29.68485352,27.33170599,28.62330269,27.65460516,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.371953822,103.7673887,RESIDENTIAL,0.003221276043,0.001465833666,JELEBU,BUKIT PANJANG,WEST REGION,37,30.16878175,30.16878175,30.16878175,28.02203868,33.60357067,30.16878175,30.26633113,34.14284852,31.42928635,27.33170599,31.85229445,30.88359692,31310,24160,6530,620,10,250,4190,2840,11510,12500,5526,10420,9520,10562,8405,7140,4572,4177,3446,2398,2085,1905,2994,4340,12,0,2,0,79,1,0,0,0,0,0,0.06685071827,0.1608129653,0.242271632
1.324515637,103.6376212,BUSINESS 2,0.001617824932,0.02073525944,TUAS BAY,TUAS,WEST REGION,10,30.16878175,33.60357067,30.16878175,28.02203868,34.03291929,30.26633113,29.87867939,34.918152,31.52939527,27.65460516,32.17519363,30.88359692,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.33739255,103.7570477,BUSINESS 1,0.001548481622,0.002362367548,BUKIT BATOK SOUTH,BUKIT BATOK,WEST REGION,14,30.16878175,33.17422206,30.16878175,28.45138729,34.03291929,30.26633113,30.26633113,34.53050026,31.52939527,28.62330269,32.17519363,31.36794569,14930,13070,1180,640,40,0,400,3170,6190,5130,5589,12060,11316,11626,9087,7371,5860,5152,4041,3221,2636,2145,4288,6088,84,0,5,0,93,1,0,1,0,0,0,0.07355458861,0.1669998526,0.2801485439
1.342719025,103.9436416,BUSINESS 2,0.001339181155,0.00140146496,TAMPINES WEST,TAMPINES,EAST REGION,19,34.03291929,34.03291929,34.03291929,28.02203868,34.89161652,32.3017542,26.04010928,36.46875895,32.78606743,26.04010928,32.17519363,31.52939527,79670,70330,9130,0,210,2550,10140,13350,31830,21590,10239,19330,17248,19714,16078,12917,8953,7887,6103,4864,4045,3474,5856,7842,40,0,19,3,268,20,0,1,0,0,0,0.08510808138,0.1464489086,0.2171969832
1.315245444,103.9127625,RESIDENTIAL,0.001914067233,0.0009602924736,FRANKEL,BEDOK,EAST REGION,9,33.60357067,34.03291929,33.60357067,28.02203868,34.89161652,31.65773128,26.04010928,35.69345547,32.77136933,26.04010928,32.17519363,31.52939527,34490,0,15090,18850,550,790,900,1990,4410,25710,10917,19697,17730,16491,12361,11162,7552,5855,5985,4842,4301,4067,7528,16726,34,0,6,0,390,1,0,1,0,0,0,0.06455390389,0.1254145168,0.1822783656
1.412563007,103.8417983,RESIDENTIAL,0.005470337017,0.003402063199,LOWER SELETAR,YISHUN,NORTH REGION,40,28.02203868,28.45138729,28.02203868,26.73399283,28.88073591,27.9404207,27.33170599,29.87867939,28.32807244,26.04010928,27.65460516,27.00880681,18660,12910,4690,1060,0,1430,2540,7140,6000,1560,7834,17867,18736,16675,13441,11615,8184,6424,5009,3872,2973,2222,3320,4025,244,0,177,6,78,17,0,331,1,0,0,0.07856358087,0.1820197595,0.278108721
1.327698885,103.8735561,BUSINESS 1,0.006806761667,0.004019085658,KALLANG WAY,GEYLANG,CENTRAL REGION,20,28.45138729,33.60357067,33.17422206,28.45138729,34.03291929,30.65398287,26.36300846,34.918152,31.62311222,26.68590763,31.85229445,31.2064961,30,0,0,0,0,0,0,0,0,0,4374,9738,8060,7549,5681,4562,3488,2561,2191,2007,1953,1407,2836,4653,13,0,4,1,79,1,0,1,0,0,0,0.05673887123,0.1207195988,0.2017039615
1.315406997,103.7717346,ROAD,0.002200556426,0.001390913343,CLEMENTI NORTH,CLEMENTI,WEST REGION,14,28.88073591,29.73943314,28.88073591,27.59269006,31.88617621,28.88073591,27.33170599,30.88359692,30.26633113,27.33170599,31.2064961,27.65460516,28810,28480,0,0,330,1530,9800,12060,3050,2040,2962,5558,4702,4203,3911,3848,3182,2648,2293,2038,1925,1422,3153,5764,27,0,1,0,72,1,0,1,0,0,0,0.07714123823,0.1489793214,0.2274877386
1.353198059,103.8476038,RESIDENTIAL,0.003422456214,0.003892647225,MARYMOUNT,BISHAN,CENTRAL REGION,16,33.17422206,34.03291929,33.17422206,28.02203868,34.46226791,30.26633113,26.04010928,35.30580373,32.01374404,26.04010928,32.17519363,31.2064961,29620,22460,4270,2790,100,20,0,1150,16100,12250,2910,4713,3635,4386,4276,3930,3308,2651,2692,1890,1835,1525,3253,6458,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.428430118,103.7800762,RESIDENTIAL,0.004413589314,0.00164690376,WOODGROVE,WOODLANDS,NORTH REGION,43,28.88073591,30.16878175,30.16878175,28.45138729,34.03291929,30.16878175,30.26633113,34.14284852,31.42928635,27.65460516,32.17519363,30.07634898,33790,27790,5030,700,270,930,2030,5920,10080,14570,10550,20131,21026,19704,16449,12758,9353,6842,5611,4529,2660,2353,3944,2794,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.383866088,103.8763397,RESIDENTIAL,0.001059589249,0.001212237,SELETAR HILLS,SERANGOON,NORTH-EAST REGION,23,28.45138729,33.60357067,28.45138729,28.02203868,34.03291929,30.26633113,29.87867939,34.918152,31.42928635,27.65460516,32.82099198,31.2064961,14700,0,2020,12640,40,160,60,330,300,13810,3740,7518,6247,6299,5600,5431,3878,3426,3052,2427,2490,1674,3627,8149,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.313342291,103.8269309,RESIDENTIAL,0.006427832149,0.008290948369,NASSIM,TANGLIN,CENTRAL REGION,22,29.31008452,30.16878175,29.52475883,28.02203868,33.17422206,30.16878175,29.87867939,31.52939527,30.7687899,27.33170599,31.52939527,28.62330269,9520,0,7840,1610,70,190,170,540,980,7520,344,335,383,487,383,612,387,427,487,325,501,326,809,4399,87,0,1,0,122,1,0,1,0,0,0,0.09534058993,0.1772083109,0.2746321871
1.416339873,103.8367966,RESIDENTIAL,0.002630272015,0.0019222738,YISHUN SOUTH,YISHUN,NORTH REGION,22,29.73943314,33.60357067,30.16878175,28.45138729,34.03291929,30.65398287,29.87867939,34.918152,31.47934081,28.62330269,32.82099198,31.2064961,42240,38990,3010,0,240,1210,4560,10840,13390,12010,7834,17867,18736,16675,13441,11615,8184,6424,5009,3872,2973,2222,3320,4025,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.316327098,103.814527,RESIDENTIAL,0.006678199166,0.0006413666077,TYERSALL,TANGLIN,CENTRAL REGION,17,29.31008452,30.59813037,30.16878175,28.02203868,30.26633113,30.16878175,27.65460516,31.81693809,30.65398287,27.65460516,31.52939527,28.62330269,3880,470,2520,880,10,30,130,310,170,3130,344,335,383,487,383,612,387,427,487,325,501,326,809,4399,146,0,4,0,66,1,0,1,0,0,0,0.1066658995,0.2046023613,0.3143673269
1.370944431,103.7629955,ROAD,0.0002140355352,6.43e-05,GOMBAK,BUKIT BATOK,WEST REGION,19,28.88073591,29.31008452,28.88073591,27.16334145,30.16878175,29.31008452,27.33170599,30.88359692,30.26633113,27.33170599,30.88359692,27.65460516,9930,6180,690,2970,80,170,120,3700,2730,3120,5589,12060,11316,11626,9087,7371,5860,5152,4041,3221,2636,2145,4288,6088,162,0,13,1,68,3,0,2,0,0,0,0.08557816207,0.210216316,0.3509772118
1.300764533,103.8817568,ROAD,0.0008847177119,0.0007044126303,TANJONG RHU,KALLANG,CENTRAL REGION,9,28.45138729,28.88073591,28.88073591,26.73399283,29.31008452,28.45138729,27.65460516,30.26633113,29.29720178,27.00880681,27.97750434,27.65460516,11110,3540,7440,10,120,1630,560,370,1580,6850,4055,8341,6262,5652,4849,4168,2989,2753,2169,2016,2141,1213,2828,5483,52,0,20,0,117,5,0,52,0,0,0,0.06850146775,0.1411403957,0.2189532343
1.408317747,103.7688434,SPECIAL USE,0.006588103524,0.003526397798,GALI BATU,SUNGEI KADUT,NORTH REGION,60,30.16878175,33.60357067,32.74487344,28.02203868,34.03291929,30.26633113,26.36300846,34.918152,31.85229445,26.68590763,31.85229445,31.2064961,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
